ts,device_id,moisture_s1_raw,moisture_s2_raw,moisture_s3_raw,moisture_s1_status,moisture_s2_status,moisture_s3_status,pressure_s1_value,pressure_s2_value,pressure_s3_value,moisture_s1_raw_mean_30s,moisture_s1_raw_std_30s,moisture_s1_raw_mean_2min,moisture_s1_raw_std_2min,moisture_s1_raw_mean_10min,moisture_s1_raw_std_10min,moisture_s1_raw_roc,moisture_s1_raw_zscore,moisture_s2_raw_mean_30s,moisture_s2_raw_std_30s,moisture_s2_raw_mean_2min,moisture_s2_raw_std_2min,moisture_s2_raw_mean_10min,moisture_s2_raw_std_10min,moisture_s2_raw_roc,moisture_s2_raw_zscore,moisture_s3_raw_mean_30s,moisture_s3_raw_std_30s,moisture_s3_raw_mean_2min,moisture_s3_raw_std_2min,moisture_s3_raw_mean_10min,moisture_s3_raw_std_10min,moisture_s3_raw_roc,moisture_s3_raw_zscore,pressure_s1_value_mean_30s,pressure_s1_value_std_30s,pressure_s1_value_mean_2min,pressure_s1_value_std_2min,pressure_s1_value_mean_10min,pressure_s1_value_std_10min,pressure_s1_value_roc,pressure_s1_value_zscore,pressure_s2_value_mean_30s,pressure_s2_value_std_30s,pressure_s2_value_mean_2min,pressure_s2_value_std_2min,pressure_s2_value_mean_10min,pressure_s2_value_std_10min,pressure_s2_value_roc,pressure_s2_value_zscore,pressure_s3_value_mean_30s,pressure_s3_value_std_30s,pressure_s3_value_mean_2min,pressure_s3_value_std_2min,pressure_s3_value_mean_10min,pressure_s3_value_std_10min,pressure_s3_value_roc,pressure_s3_value_zscore
2026-07-24 22:39:47.991624,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766647.0,3989732.0,2603493.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766677.3636363635,67.89590963715061,1766677.3636363635,67.89590963715061,1766677.3636363635,67.89590963715061,45.297568788887965,-0.4472086245813615,3989820.8181818184,66.16467060567167,3989820.8181818184,66.16467060567167,3989820.8181818184,66.16467060567167,-96.03084583244248,-1.342380775197838,2603525.5454545454,63.919267261703105,2603525.5454545454,63.919267261703105,2603525.5454545454,63.919267261703105,-121.39748435421974,-0.5091650129868064
2026-07-24 22:39:48.894365,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766868.0,3989713.0,2603644.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766693.25,84.96643722402905,1766693.25,84.96643722402905,1766693.25,84.96643722402905,244.8099731816767,2.0566944514719463,3989811.8333333335,70.34568324711506,3989811.8333333335,70.34568324711506,3989811.8333333335,70.34568324711506,-21.047011269012927,-1.4049665703906826,2603535.4166666665,69.88231449215625,2603535.4166666665,69.88231449215625,2603535.4166666665,69.88231449215625,167.26835271689222,1.553802762867509
2026-07-24 22:39:49.905830,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766668.0,3989742.0,2603548.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766691.3076923077,81.65005063825954,1766691.3076923077,81.65005063825954,1766691.3076923077,81.65005063825954,-197.73299125525844,-0.28545839378603555,3989806.4615384615,70.08044827734703,3989806.4615384615,70.08044827734703,3989806.4615384615,70.08044827734703,28.671283732012476,-0.9198220052245205,2603536.3846153845,66.99818214137673,2603536.3846153845,66.99818214137673,2603536.3846153845,66.99818214137673,-94.91183580252405,0.1733686533610984
2026-07-24 22:39:50.943846,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766770.0,3989669.0,2603524.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766696.9285714286,81.2171488955638,1766696.9285714286,81.2171488955638,1766696.9285714286,81.2171488955638,98.26438128121339,0.8997044289910221,3989796.6428571427,76.70182742050503,3989796.6428571427,76.70182742050503,3989796.6428571427,76.70182742050503,-70.32646895616253,-1.66414362519609,2603535.5,64.45481422606912,2603535.5,64.45481422606912,2603535.5,64.45481422606912,-23.121030889697266,-0.17841956629748162
2026-07-24 22:39:51.964535,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766653.0,3989636.0,2603467.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766694.0,79.08042922059454,1766694.0,79.08042922059454,1766694.0,79.08042922059454,-114.62845195745227,-0.5184595026113309,3989785.933333333,84.7546599362805,3989785.933333333,84.7546599362805,3989785.933333333,84.7546599362805,-32.33110183415321,-1.7690276079903757,2603530.933333333,64.5793716142625,2603530.933333333,64.5793716142625,2603530.933333333,64.5793716142625,-55.844630440810086,-0.9899962129547294
2026-07-24 22:39:54.401855,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766697.0,3989590.0,2603394.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766694.1875,76.40263411688915,1766694.1875,76.40263411688915,1766694.1875,76.40263411688915,18.052615167479033,0.03681155803734631,3989773.6875,95.41398831731601,3989773.6875,95.41398831731601,3989773.6875,95.41398831731601,-18.873188584182625,-1.92516320970794,2603522.375,71.16448084074935,2603522.375,71.16448084074935,2603522.375,71.16448084074935,-29.950929709681123,-1.8039195745315049
2026-07-24 22:39:54.404271,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766681.0,3989527.0,2603313.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766693.4117647058,74.0456437134581,1766693.4117647058,74.0456437134581,1766693.4117647058,74.0456437134581,-6622.51655629139,-0.167623158950681,3989759.1764705884,110.06602296670432,3989759.1764705884,110.06602296670432,3989759.1764705884,110.06602296670432,-26076.15894039735,-2.109429089289997,2603510.0588235296,85.59532010298416,2603510.0588235296,85.59532010298416,2603510.0588235296,85.59532010298416,-33526.49006622516,-2.3022149259158002
2026-07-24 22:39:54.955108,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766611.0,3989519.0,2603297.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766688.8333333333,74.41477557264986,1766688.8333333333,74.41477557264986,1766688.8333333333,74.41477557264986,-127.07933562923333,-1.0459392336306703,3989745.8333333335,120.85784065172002,3989745.8333333335,120.85784065172002,3989745.8333333335,120.85784065172002,-14.523352643340951,-1.8768607159477684,2603498.222222222,97.04368667868911,2603498.222222222,97.04368667868911,2603498.222222222,97.04368667868911,-29.046705286681902,-2.0735220302198583
2026-07-24 22:39:55.909300,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766592.0,3989532.0,2603383.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766683.7368421052,75.65333370435431,1766683.7368421052,75.65333370435431,1766683.7368421052,75.65333370435431,-19.912135083924408,-1.2125948403498459,3989734.5789473685,127.28590556035486,3989734.5789473685,127.28590556035486,3989734.5789473685,127.28590556035486,13.624092425843017,-1.5915269367548883,2603492.1578947366,97.94401073969414,2603492.1578947366,97.94401073969414,2603492.1578947366,97.94401073969414,90.12861143249995,-1.1144927996335634
2026-07-24 22:39:56.924079,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766705.0,3989474.0,2603396.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766684.8,73.78888805232151,1766684.8,73.78888805232151,1766684.8,73.78888805232151,111.35429487602718,0.27375395582096607,3989721.55,136.90891132402626,3989721.55,136.90891132402626,3989721.55,136.90891132402626,-57.15530179477501,-1.8081365018959943,2603487.35,97.72640380169679,2603487.35,97.72640380169679,2603487.35,97.72640380169679,12.810671091932331,-0.9347524972417643
2026-07-24 22:39:57.898905,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766666.0,3989569.0,2603507.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766683.9047619049,72.03742413626621,1766683.9047619049,72.03742413626621,1766683.9047619049,72.03742413626621,-40.00713973570668,-0.24854805845058953,3989714.285714286,137.5318664369988,3989714.285714286,137.5318664369988,3989714.285714286,137.5318664369988,97.45328909979833,-1.0563785546564002,2603488.285714286,95.34838376042713,2603488.285714286,95.34838376042713,2603488.285714286,95.34838376042713,113.86647463239593,0.1962727104122474
2026-07-24 22:39:58.922654,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766777.0,3989660.0,2603466.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766688.1363636365,73.04942583427828,1766688.1363636365,73.04942583427828,1766688.1363636365,73.04942583427828,108.42501433456833,1.2164864452888207,3989711.8181818184,134.71544485389632,3989711.8181818184,134.71544485389632,3989711.8181818184,134.71544485389632,88.8889757157272,-0.3846491534400514,2603487.272727273,93.17172155209423,2603487.272727273,93.17172155209423,2603487.272727273,93.17172155209423,-40.04887916862434,-0.22831742205219335
2026-07-24 22:39:59.921678,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766638.0,3989614.0,2603489.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766685.956521739,72.13149498775537,1766685.956521739,72.13149498775537,1766685.956521739,72.13149498775537,-139.13579653742053,-0.6648485761616324,3989707.565217391,133.18914304859862,3989707.565217391,133.18914304859862,3989707.565217391,133.18914304859862,-46.044939861304634,-0.7024988317327161,2603487.347826087,91.03026903966419,2603487.347826087,91.03026903966419,2603487.347826087,91.03026903966419,23.022469930652317,0.01814972020311262
2026-07-24 22:40:02.424866,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766624.0,3989575.0,2603508.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766683.375,71.6706309992069,1766683.375,71.6706309992069,1766683.375,71.6706309992069,-5.592867974758588,-0.8284425457431376,3989702.0416666665,133.04248395217974,3989702.0416666665,133.04248395217974,3989702.0416666665,133.04248395217974,-15.580132215398923,-0.9548954806960369,2603488.2083333335,89.12910965792898,2603488.2083333335,89.12910965792898,2603488.2083333335,89.12910965792898,7.590320822886654,0.22205614689151973
2026-07-24 22:40:02.427761,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766597.0,3989528.0,2603465.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766679.92,72.25701811357051,1766679.92,72.25701811357051,1766679.92,72.25701811357051,-9326.42487046632,-1.1475701899239097,3989695.08,134.81249942025525,3989695.08,134.81249942025525,3989695.08,134.81249942025525,-16234.887737478412,-1.2393509557242965,2603487.28,87.37587386311827,2603487.28,87.37587386311827,2603487.28,87.37587386311827,-14853.195164075993,-0.2549902966887475
2026-07-24 22:40:02.942416,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766652.0,3989589.0,2603400.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766678.8461538462,71.00855853073915,1766678.8461538462,71.00855853073915,1766678.8461538462,71.00855853073915,106.86770749336935,-0.37806926941943014,3989691.0,133.7170146239407,3989691.0,133.7170146239407,3989691.0,133.7170146239407,118.52600285628237,-0.7628049451063493,2603483.923076923,87.3049474323712,2603483.923076923,87.3049474323712,2603483.923076923,87.3049474323712,-126.29819976489105,-0.9612637014415981
2026-07-24 22:40:03.909852,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766889.0,3989613.0,2603622.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766686.6296296297,80.52335931897161,1766686.6296296297,80.52335931897161,1766686.6296296297,80.52335931897161,244.97744553644893,2.5131883726894717,3989688.111111111,131.97678506014987,3989688.111111111,131.97678506014987,3989688.111111111,131.97678506014987,24.807842585969514,-0.569123661231594,2603489.037037037,89.63879718135608,2603489.037037037,89.63879718135608,2603489.037037037,89.63879718135608,229.472543920218,1.4833193566190284
2026-07-24 22:40:04.898115,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766681.0,3989580.0,2603463.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766686.4285714286,79.0252789238698,1766686.4285714286,79.0252789238698,1766686.4285714286,79.0252789238698,-210.47028979128027,-0.06869411285302324,3989684.25,131.11138182624506,3989684.25,131.11138182624506,3989684.25,131.11138182624506,-33.3919209765012,-0.795125476887712,2603488.1071428573,88.10067443547864,2603488.1071428573,88.10067443547864,2603488.1071428573,88.10067443547864,-160.88834652314213,-0.2849824137914331
2026-07-24 22:40:06.014600,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766664.0,3989559.0,2603532.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766685.6551724137,77.71296815023655,1766685.6551724137,77.71296815023655,1766685.6551724137,77.71296815023655,-15.22635772088295,-0.2786558399341589,3989679.9310344825,130.8327533897762,3989679.9310344825,130.8327533897762,3989679.9310344825,130.8327533897762,-18.809030125796586,-0.9243177365706952,2603489.620689655,86.89624921758278,2603489.620689655,86.89624921758278,2603489.620689655,86.89624921758278,61.80109898476021,0.4877001104926449
2026-07-24 22:40:08.422147,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766666.0,3989576.0,2603597.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766685.0,76.44560834006842,1766685.0,76.44560834006842,1766685.0,76.44560834006842,0.8307210617279746,-0.24854272747073275,3989676.466666667,129.95005229663468,3989676.466666667,129.95005229663468,3989676.466666667,129.95005229663468,7.061129024687784,-0.7731175547160024,2603493.2,87.606644370916,2603493.2,87.606644370916,2603493.2,87.606644370916,26.99843450615917,1.1848416378138742
2026-07-24 22:40:08.424228,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766790.0,3989567.0,2603592.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766688.3870967743,77.49050583538381,1766688.3870967743,77.49050583538381,1766688.3870967743,77.49050583538381,59586.737145603074,1.3112948758079044,3989672.935483871,129.26972718132674,3989672.935483871,129.26972718132674,3989672.935483871,129.26972718132674,-4324.8438250840945,-0.8194918190121345,2603496.3870967743,87.94304119497332,2603496.3870967743,87.94304119497332,2603496.3870967743,87.94304119497332,-2402.6910139356078,1.0872139731183914
2026-07-24 22:40:10.578705,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766855.0,3989598.0,2603668.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766695.2068965517,78.05326904033407,1766693.59375,81.72252793801776,1766693.59375,81.72252793801776,30.169734928708916,1.975052094844865,3989648.3448275863,111.81530557793783,3989670.59375,127.85573003020203,3989670.59375,127.85573003020203,14.388642812153483,-0.5677786203469484,2603496.6551724137,88.72963583751034,2603501.75,91.67790742413895,2603501.75,91.67790742413895,35.275382378182734,1.8134139911250426
2026-07-24 22:40:10.580358,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766638.0,3989427.0,2603485.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766693.3,77.4036219414546,1766691.9090909092,81.01557089394817,1766691.9090909092,81.01557089394817,-131276.46702964307,-0.6654164170458566,3989640.966666667,117.06687841954962,3989663.212121212,132.79442702320435,3989663.212121212,132.79442702320435,-103448.27586206897,-1.7787803788682202,2603496.2666666666,87.21235808241178,2603501.242424242,90.28116854544801,2603501.242424242,90.28116854544801,-110707.80399274048,-0.1799093266501302
2026-07-24 22:40:10.930267,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766795.0,3989459.0,2603712.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766696.5806451612,78.26398669186572,1766694.9411764706,81.71418821813663,1766694.9411764706,81.71418821813663,448.6880874741718,1.2244975531334938,3989635.0967741935,119.64930835217592,3989657.205882353,135.37552247541595,3989657.205882353,135.37552247541595,91.45234903932165,-1.4641190573338012,2603503.2258064514,94.09453036784953,2603507.4411764704,95.96943679403014,2603507.4411764704,95.96943679403014,648.7401009976879,2.1314996770133763
2026-07-24 22:40:11.947569,esp32-3,4095.0,4095.0,4095.0,Dry,Dry,Dry,1766666.0,3989373.0,2603417.0,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,4095.0,0.0,4095.0,0.0,4095.0,0.0,0.0,,1766696.3870967743,78.33418896810986,1766694.1142857142,80.65203816707616,1766694.1142857142,80.65203816707616,-126.806002543984,-0.3485874176668071,3989619.935483871,122.17799460410747,3989649.0857142857,141.75794851192668,3989649.0857142857,141.75794851192668,-84.53733502932266,-1.9475854241958035,2603500.5161290322,95.36172221864283,2603504.8571428573,95.77551659909024,2603504.8571428573,95.77551659909024,-289.9827189959324,-0.9173236123073071
